epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
260,8656.96,0.63667,1.21491,0.42963,0.98987,0.97299,0.93367,0.97728,0.82166,0.97402,0.93351,0.97771,0.75814,0.66357,1.17446,0.37465,1.00723,0.0002906,0.0002906,0.0002906
261,8689.55,0.63536,1.20451,0.4275,0.99038,0.97399,0.93343,0.97736,0.82218,0.97468,0.93343,0.97778,0.75843,0.66342,1.17417,0.37459,1.0071,0.000284,0.000284,0.000284
262,8722.06,0.6327,1.21506,0.42659,0.99123,0.97319,0.93343,0.97732,0.82225,0.97398,0.93394,0.97775,0.75851,0.66335,1.17371,0.3743,1.00699,0.0002774,0.0002774,0.0002774
263,8754.71,0.63278,1.21525,0.43203,0.99292,0.97466,0.93343,0.97733,0.82202,0.9755,0.93394,0.97737,0.75864,0.66313,1.17356,0.37417,1.00667,0.0002708,0.0002708,0.0002708
264,8787.13,0.63082,1.20357,0.42531,0.99183,0.97218,0.93394,0.97737,0.82233,0.97596,0.93343,0.97743,0.75905,0.66269,1.17333,0.37389,1.00648,0.0002642,0.0002642,0.0002642
265,8819.67,0.62924,1.20281,0.4305,0.99155,0.97248,0.93378,0.97735,0.82292,0.97712,0.93296,0.97755,0.75913,0.66261,1.17311,0.37386,1.00652,0.0002576,0.0002576,0.0002576
266,8852.15,0.63665,1.201,0.428,0.99419,0.97299,0.93346,0.97747,0.82252,0.97675,0.93293,0.97761,0.75862,0.66208,1.17284,0.37368,1.00641,0.000251,0.000251,0.000251
267,8884.9,0.62928,1.20771,0.42974,0.9907,0.97289,0.93293,0.97752,0.82278,0.97597,0.93343,0.97762,0.7587,0.66188,1.17266,0.37356,1.00634,0.0002444,0.0002444,0.0002444
268,8917.08,0.62521,1.19344,0.41817,0.98958,0.97392,0.93242,0.97751,0.82325,0.9762,0.93191,0.97756,0.75911,0.66172,1.17269,0.37322,1.00627,0.0002378,0.0002378,0.0002378
269,8949.38,0.62386,1.20974,0.42064,0.98978,0.97465,0.93089,0.97774,0.82345,0.97591,0.93191,0.97767,0.75902,0.66159,1.17249,0.3727,1.00625,0.0002312,0.0002312,0.0002312
270,8981.64,0.61992,1.19597,0.42113,0.98832,0.97396,0.93108,0.97777,0.82384,0.9756,0.93191,0.97762,0.75916,0.66153,1.17212,0.37293,1.00625,0.0002246,0.0002246,0.0002246
271,9013.53,0.62506,1.18685,0.42492,0.99158,0.9743,0.9314,0.97778,0.82399,0.97559,0.93191,0.97765,0.75921,0.66127,1.17176,0.37329,1.00623,0.000218,0.000218,0.000218
272,9046.17,0.62515,1.19769,0.42476,0.99135,0.9741,0.9314,0.97787,0.82403,0.97633,0.93242,0.97768,0.75955,0.66137,1.17152,0.3728,1.00625,0.0002114,0.0002114,0.0002114
273,9079.03,0.62698,1.21178,0.42339,0.98671,0.97466,0.93089,0.97795,0.82373,0.97614,0.93191,0.97769,0.75943,0.66098,1.17125,0.37291,1.00604,0.0002048,0.0002048,0.0002048
274,9111.99,0.6256,1.18281,0.41487,0.99178,0.97396,0.93118,0.97799,0.82382,0.97703,0.93191,0.97772,0.75947,0.66076,1.17108,0.37294,1.00586,0.0001982,0.0001982,0.0001982
275,9144.36,0.62341,1.20019,0.42041,0.98887,0.97499,0.93107,0.97805,0.82417,0.97743,0.9314,0.97788,0.75975,0.66063,1.17104,0.37264,1.0059,0.0001916,0.0001916,0.0001916
276,9177.14,0.62064,1.19032,0.42108,0.98974,0.97628,0.93039,0.97809,0.82429,0.97747,0.9314,0.97796,0.76034,0.66031,1.17081,0.37281,1.00562,0.000185,0.000185,0.000185
277,9209.33,0.62774,1.20796,0.4176,0.98943,0.97628,0.93039,0.97815,0.82394,0.97734,0.9314,0.97801,0.76065,0.66013,1.17064,0.37289,1.00559,0.0001784,0.0001784,0.0001784
278,9241.66,0.61674,1.19147,0.41562,0.98176,0.97641,0.93039,0.97817,0.82395,0.97748,0.9314,0.97808,0.76077,0.66003,1.1703,0.37257,1.00543,0.0001718,0.0001718,0.0001718
279,9273.94,0.61366,1.18354,0.41148,0.98702,0.97611,0.93039,0.97827,0.82414,0.9776,0.93125,0.97828,0.76087,0.65953,1.17005,0.37229,1.00518,0.0001652,0.0001652,0.0001652
280,9306.32,0.61088,1.19025,0.40852,0.9829,0.97669,0.93089,0.97828,0.82436,0.97803,0.93191,0.97828,0.76064,0.65953,1.16983,0.37181,1.00515,0.0001586,0.0001586,0.0001586
281,9339.18,0.62283,1.18423,0.41556,0.98554,0.97603,0.93117,0.97831,0.82425,0.97735,0.93191,0.97826,0.76084,0.65941,1.16968,0.37212,1.00511,0.000152,0.000152,0.000152
282,9371.76,0.62172,1.19569,0.42195,0.98881,0.97759,0.93078,0.97824,0.82454,0.97865,0.93172,0.97811,0.76079,0.65927,1.16948,0.37159,1.0049,0.0001454,0.0001454,0.0001454
283,9404.01,0.61358,1.18422,0.41232,0.98652,0.97594,0.93242,0.9783,0.82408,0.97826,0.9314,0.97815,0.76078,0.65901,1.1693,0.3709,1.00456,0.0001388,0.0001388,0.0001388
284,9436.72,0.61643,1.19092,0.40992,0.98303,0.97201,0.93445,0.97831,0.8244,0.97884,0.9314,0.97832,0.76076,0.65887,1.16909,0.37079,1.00451,0.0001322,0.0001322,0.0001322
285,9469.45,0.62081,1.19915,0.42018,0.99017,0.97123,0.93394,0.97833,0.8243,0.97966,0.93008,0.97831,0.76123,0.6583,1.16884,0.37039,1.00431,0.0001256,0.0001256,0.0001256
286,9501.88,0.61772,1.19378,0.41417,0.98426,0.97176,0.93445,0.97818,0.82446,0.97918,0.93193,0.97836,0.76098,0.65827,1.16866,0.36998,1.00419,0.000119,0.000119,0.000119
287,9534.38,0.6085,1.17181,0.40335,0.98376,0.97427,0.93242,0.97814,0.82431,0.9802,0.93071,0.97833,0.76097,0.658,1.16875,0.36983,1.0042,0.0001124,0.0001124,0.0001124
288,9567.37,0.61632,1.1814,0.41153,0.98374,0.97296,0.93263,0.9781,0.82457,0.9802,0.93052,0.97833,0.76103,0.65788,1.16853,0.36958,1.00408,0.0001058,0.0001058,0.0001058
289,9599.88,0.61111,1.18372,0.41089,0.98439,0.97244,0.93247,0.97804,0.82446,0.9812,0.92845,0.97831,0.76119,0.65736,1.16821,0.36946,1.00355,9.92e-05,9.92e-05,9.92e-05
290,9632.57,0.61237,1.18224,0.40772,0.98514,0.97224,0.93242,0.97799,0.82473,0.98119,0.9275,0.97824,0.76107,0.65716,1.16799,0.36905,1.00346,9.26e-05,9.26e-05,9.26e-05
291,9697.16,0.54179,1.08973,0.34176,0.96966,0.97292,0.93293,0.978,0.82453,0.98074,0.92937,0.97807,0.76132,0.65745,1.16783,0.36839,1.00365,8.6e-05,8.6e-05,8.6e-05
292,9729.38,0.5163,1.04557,0.32018,0.94852,0.97284,0.93293,0.97794,0.82445,0.98019,0.93039,0.97806,0.76116,0.65702,1.16759,0.36816,1.00337,7.94e-05,7.94e-05,7.94e-05
293,9761.83,0.50991,1.02847,0.30592,0.9381,0.97328,0.93343,0.97796,0.82438,0.97938,0.93039,0.97803,0.76139,0.65661,1.16741,0.36808,1.0032,7.28e-05,7.28e-05,7.28e-05
294,9794.84,0.50131,1.02735,0.30548,0.94189,0.9786,0.92963,0.97794,0.82423,0.97953,0.93039,0.97801,0.7613,0.65648,1.16742,0.36762,1.00313,6.62e-05,6.62e-05,6.62e-05
295,9827.13,0.49642,1.01307,0.29797,0.93824,0.97806,0.92891,0.97789,0.82402,0.97963,0.92988,0.97804,0.76123,0.6561,1.16717,0.36769,1.00284,5.96e-05,5.96e-05,5.96e-05
296,9859.91,0.49715,1.01633,0.29877,0.93428,0.97461,0.93343,0.9779,0.82402,0.9799,0.92988,0.97801,0.76178,0.65588,1.16691,0.36759,1.00275,5.3e-05,5.3e-05,5.3e-05
297,9892.74,0.49705,1.01001,0.30013,0.9368,0.97425,0.93394,0.97774,0.8244,0.97965,0.92988,0.97794,0.76178,0.65564,1.16665,0.36743,1.00254,4.64e-05,4.64e-05,4.64e-05
298,9925.29,0.49066,1.01372,0.29615,0.93293,0.97373,0.93394,0.97773,0.82448,0.97862,0.93056,0.97794,0.76147,0.65536,1.16653,0.36802,1.00237,3.98e-05,3.98e-05,3.98e-05
299,9957.94,0.49067,1.00903,0.29454,0.93057,0.97351,0.93365,0.97776,0.82431,0.97404,0.93416,0.978,0.7618,0.65524,1.16657,0.36807,1.0022,3.32e-05,3.32e-05,3.32e-05
300,9990.16,0.48526,1.00691,0.29134,0.93044,0.97462,0.93343,0.97771,0.82449,0.97515,0.93394,0.97793,0.76146,0.65487,1.16632,0.36778,1.00201,2.66e-05,2.66e-05,2.66e-05
